Gene ID,LogFC,P-value,FDR,Day 1 Rep 1,Day 1 Rep 2,Day 1 Rep 3,Day 60 Rep 1,Day 60 Rep 2,Day 60 Rep 3
FBgn0001145,-2.16688426,2.73366003316804E-26,2.05491932564029E-25,916.0792343,873.9872512,865.0466189,187.4859097,150.9126449,242.9522599
FBgn0001147,-1.673956172,2.86119239790067E-05,4.33583048625171E-05,2.609027452,3.268212619,1.735767863,0.812182463,0.815484731,0.708177983
FBgn0001148,-1.896742739,0.002295843,0.003026231,1.242394025,1.099585554,1.335206049,0.683943127,0.119924225,0.141635597
FBgn0001149,1.262471718,5.23534987758948E-12,1.304896883468E-11,273.7304635,360.7556938,356.933957,707.6246578,754.6351792,884.4906944
FBgn0001150,-1.758972713,0.000255902,0.000362822,1.242394025,2.840596014,2.837312854,0.406091232,0.719545351,0.897025445
FBgn0001169,2.009401106,1.20774571868828E-26,9.29242617233367E-26,21.46235678,22.75531216,25.66933629,92.61017405,101.3839399,83.96630281
FBgn0001170,-2.503463956,9.23577382262431E-08,1.67420560876777E-07,2.081009992,1.985362806,1.268445746,0.341971564,0.19187876,0.377694924
FBgn0001179,1.871671742,1.37304810910646E-15,4.45532968770635E-15,8.914177129,12.33979344,13.41882079,42.63957933,45.81105401,36.91967883
FBgn0001180,1.875112959,4.25297224140545E-15,1.32764797026636E-14,12.79665846,12.82849813,18.02528166,54.07425348,62.50450615,42.01856031
FBgn0001185,1.276248216,7.75243084604284E-08,1.41315042688305E-07,10.49822951,10.62932702,11.44939187,28.08441465,28.014299,21.74106407
FBgn0001186,-0.707447705,1.81425747553848E-05,2.7985442898536E-05,291.0618602,286.8391094,330.3299765,179.7701763,189.7680939,179.7119661
FBgn0001187,-2.138951781,2.61448592187991E-24,1.64035831781727E-23,175.7676947,206.4471878,203.3518812,43.06704378,33.31494975,54.36446314
FBgn0001197,3.060590174,4.28335763093974E-53,1.1643609048369E-51,72.3383921,74.19148085,87.85655801,633.4809482,766.3637685,535.2409193
FBgn0001202,0.996465793,8.67105473739877E-09,1.69577046858562E-08,37.86195791,38.02733374,39.88928071,74.33606862,77.80683728,75.72783228
FBgn0001206,3.279980532,3.14331125609522E-48,6.98154620278012E-47,6.243029975,6.841865669,7.577294327,71.51480322,70.87521707,55.66278944
FBgn0001215,0.83045124,7.99089574400258E-07,1.3541928730598E-06,204.3738171,205.7141307,209.8610107,356.3771156,414.5300767,317.7830668
FBgn0001216,-3.501754328,1.33576908089131E-66,5.69555853253624E-65,267.8912116,263.0758438,261.132923,17.48329619,24.34461771,27.26485233
FBgn0001217,-2.473944179,1.62468633546472E-33,1.93580617671399E-32,238.1358747,217.5652195,152.0465888,29.90113859,38.44770659,39.32748397
FBgn0001218,0.955513649,3.09495333426066E-08,5.80343580798487E-08,324.0163617,392.3687785,395.788453,759.4119765,723.1670626,643.9226337
FBgn0001222,2.117728278,1.13059918823778E-32,1.28238514687219E-31,47.45945175,49.84787845,53.97570452,229.8048907,228.5755732,189.4376104
FBgn0001224,-1.244577629,1.02230307968119E-07,1.84712896298973E-07,91.19172143,151.9566148,139.5624123,46.3798933,44.30000877,68.45720499
FBgn0001225,2.813813709,9.52102671911116E-10,2.01533404685287E-09,62.89619751,403.1202817,325.4230943,1912.326356,1947.977159,1632.444674
FBgn0001226,3.52112207,1.48642865303892E-23,8.91367775051419E-23,38.63845418,131.9502665,107.5174671,1078.279086,1165.495575,907.9313857
FBgn0001227,-1.149956551,0.013215746,0.016404201,1.211334174,0.733057036,0.901264083,0.491584123,0.33578783,0.42490679
FBgn0001228,-2.064713613,1.04685097391919E-05,1.64181363839288E-05,5.031695801,3.970725612,1.936048771,0.748062795,0.575636281,1.227508503
FBgn0001229,-2.361930799,1.70683922796513E-05,2.6366767620656E-05,3.323404017,16.67704757,18.05866181,3.227356631,1.295181632,2.7382882
FBgn0001230,-3.308661585,4.45384317564253E-10,9.64041538985852E-10,38.32785567,313.9622197,229.8223412,25.07079025,13.86324043,18.64868688
FBgn0001233,1.435673698,2.66723346093196E-06,4.36235527818109E-06,516.8048545,1221.822815,1549.139438,3123.546888,3104.766235,2581.922501
FBgn0001234,-1.950247485,2.03275896136355E-11,4.86131007286136E-11,344.3605639,788.280666,335.303619,115.9711065,107.5480451,148.150834
FBgn0001235,-2.163461579,2.48862043321385E-25,1.72057602511081E-24,69.8225442,76.17684366,91.39485404,18.48783765,15.06248268,18.67229281
FBgn0001248,0.64153288,7.44993590757765E-05,0.000109511,285.5642666,313.5040591,274.2847026,464.1409046,434.8212556,441.7142137
FBgn0001250,-1.30985577,3.41724970021367E-10,7.45746600958988E-10,82.61920266,79.41451223,77.14152947,32.67965754,23.9128905,38.17079327
FBgn0001257,-1.492327431,5.85098778876576E-11,1.34573774704988E-10,186.3901636,258.952398,299.6536175,85.68524989,68.26086896,107.1001169
FBgn0001258,-0.911239064,1.66366869195234E-05,2.57341812105077E-05,74.6678809,83.17142954,81.21390792,44.34943714,30.58067742,49.92654778
FBgn0001259,-4.552420077,2.36804901092731E-39,3.78324020555292E-38,31.21514988,27.15365437,17.92514121,0.726689572,1.151272562,1.321932234
FBgn0001263,-2.7000256,1.01591792837322E-34,1.30039534827612E-33,60.81518752,57.20899285,65.65875745,8.549289088,8.274771536,11.04757653
FBgn0001269,-2.889548585,7.44605490804004E-18,2.86883511703241E-17,12.29970085,11.54564832,8.845740074,1.581618481,1.127287716,1.605203427
FBgn0001276,2.372951882,2.28680125862043E-18,9.17094345585149E-18,3.292344166,4.306710086,4.139138751,19.34276656,22.28192103,18.43623348
FBgn0001280,0.871489194,2.04395555064931E-06,3.36802240083082E-06,61.62274364,53.57425171,44.92968354,85.25778543,108.6273631,94.99027341
FBgn0001281,-2.380580459,3.44581633239968E-21,1.73707838757468E-20,77.68068641,72.11448592,45.63066672,8.95538032,14.75067969,13.29014014
FBgn0001285,2.204996916,1.98115136010966E-13,5.49202102227487E-13,7.485424,8.460699957,8.044616444,51.25298808,23.40920875,33.59124231
FBgn0001291,0.590052393,0.000486635,0.000674873,57.80238201,58.12531415,53.40824195,86.13408756,85.50597254,79.41035779
FBgn0001296,-1.373255445,4.88989545506037E-11,1.1310101080654E-10,71.53083599,86.68399451,92.96372115,31.71786252,25.90363263,37.86391614
FBgn0001297,-1.457544936,7.82834415017741E-15,2.39912402813971E-14,240.9002014,231.6765674,281.227774,85.81348922,78.88615531,106.0378499
FBgn0001308,0.655661628,6.96578082311746E-05,0.000102655,155.9825698,146.6724953,156.0855871,254.3199771,238.5772535,219.3227212
FBgn0001311,-8.359126406,7.79844037657876E-194,5.5234620200557E-191,199.3110615,200.4300113,211.9305801,0.812182463,0.719545351,0.283271193
FBgn0001313,-2.309398626,1.3573619211675E-06,2.26120568835286E-06,2.515847901,3.237668576,1.468726654,0.427464454,0.719545351,0.283271193
FBgn0001316,-0.614419501,0.000239813,0.000340466,189.1544903,157.4850866,175.5128351,115.6932546,110.354272,110.1216763
FBgn0001319,-2.381926916,4.05833132388255E-08,7.53892846396308E-08,2.049950141,2.962772187,2.303230434,0.534330568,0.28781814,0.542936453
FBgn0001320,-1.542147466,1.58118141639339E-06,2.62377741475977E-06,9.752793096,9.957358072,14.01966351,3.954046203,2.950135939,4.508733156
FBgn0001321,-3.520661965,3.31057201310037E-18,1.31320729916044E-17,6.211970125,5.070311166,4.072378449,0.448837677,0.407742366,0.448512722
FBgn0001323,-2.166640372,2.5415213542717E-07,4.46368036170407E-07,10.46716966,10.32388659,15.65529092,1.987709713,1.511045237,4.508733156
FBgn0001325,-1.087434945,0.030019589,0.036153386,0.869675817,0.610880863,1.401966351,0.341971564,0.479696901,0.519330521
FBgn0001330,2.365836763,7.21224019198729E-18,2.78379806865413E-17,8.820997577,7.819275051,15.02106805,56.5321741,58.93076424,46.38565787
FBgn0001341,1.617176523,1.86401983099893E-12,4.79120742447689E-12,11.49214473,15.05821328,16.92373667,43.68686724,50.15231096,38.0527636
FBgn0001404,0.723597428,0.000261946,0.000371102,55.87667127,61.27135059,84.61868334,114.5604738,109.0351055,105.8017906
FBgn0001491,1.249655335,6.2671626643752E-12,1.55115621836769E-11,27.45690795,27.33691863,29.14087202,61.59762788,71.49882304,64.01928964
FBgn0001565,1.833316565,4.46899814748379E-29,4.11076893089977E-28,96.53401574,96.73298471,99.9067926,345.5622649,344.9260564,339.5713427
FBgn0001612,2.63107035,6.9591119679622E-34,8.43122464926746E-33,9.535374142,9.193756993,9.947285064,63.39297859,63.29600604,48.55740368
FBgn0001624,-0.947526442,1.28847958489955E-08,2.48853601391976E-08,187.353019,182.3784817,199.3128829,101.3518221,100.6404098,89.06518429
FBgn0001941,1.723541109,2.64732599548812E-23,1.55533452149668E-22,50.13059891,48.59557268,58.28174403,166.0913138,172.2111873,173.7396651
FBgn0001942,0.389373895,0.016291526,0.020071575,1705.403218,1653.043616,1771.484625,2315.040619,2126.616285,2179.866254
FBgn0001961,0.553881332,0.000599671,0.000825171,111.4116842,103.4832182,112.1573081,153.7589643,162.665219,157.3099359
FBgn0001965,0.901960417,5.68149235119488E-06,9.07686039917087E-06,27.64326706,28.3754161,34.38155576,59.16108049,58.47505219,49.17115793
FBgn0001977,0.395577134,0.02452606,0.029748144,45.87539937,45.32736006,49.06882229,56.57492054,65.28674818,60.38397599
FBgn0001978,1.702635992,6.7384118759505E-21,3.32461350644323E-20,72.30733225,67.7161437,81.81475064,245.3218504,263.8332953,204.3801658
FBgn0001986,1.405449709,2.13646808698154E-09,4.39107393856645E-09,18.32531187,23.48836919,29.57481398,71.19420488,66.05426322,49.59606472
FBgn0001989,-1.45241014,8.95249507000954E-18,3.42645931094421E-17,312.2446783,310.7245511,351.1258107,107.1867119,120.5478311,123.8603292
FBgn0001990,2.474514157,5.60901964236414E-32,6.12762565728367E-31,11.61638413,10.78204724,9.780384308,61.4266421,64.30336953,50.54030203
FBgn0001991,-2.478042241,4.66180779190676E-35,6.02772693093502E-34,120.7917591,111.1803171,141.7321221,19.91984358,20.74689095,25.58883111
FBgn0001992,-3.056702264,2.0374029088989E-12,5.22843190127861E-12,2.143129693,2.901684101,2.770552551,0.299225118,0.359772675,0.25966526
FBgn0001994,1.809137185,2.15186537031814E-19,9.33133728101564E-19,36.18472598,32.07124532,43.69461795,131.2102143,149.665433,107.406994
FBgn0001995,1.603188782,4.04742734985107E-15,1.26472184517773E-14,20.90327947,20.31178871,27.80566597,68.22332692,74.37700444,64.84549728
FBgn0002021,0.660456227,0.000323489,0.000454553,35.59458881,32.68212619,30.34255746,51.0820023,53.07846206,49.40721726
FBgn0002022,1.177258374,8.85907965495202E-12,2.1740982968428E-11,38.35891552,43.15873299,38.48731436,85.53563733,91.88594132,90.05663347
FBgn0002023,-1.778601721,3.54837197184514E-09,7.16247534342204E-09,11.21260608,12.43142557,10.11418582,3.441088858,3.741635825,2.502228872
FBgn0002031,1.120509107,3.73070469650566E-12,9.39603993989542E-12,145.9502381,149.8185317,149.1425157,313.9512685,342.1917841,298.2373544
FBgn0002036,-1.24067554,6.35656513492425E-13,1.69185488319727E-12,138.7132929,139.403013,112.9584317,48.30348335,56.9879918,57.74011152
FBgn0002044,1.078129067,2.13772410450545E-09,4.39294722893939E-09,69.97784346,74.31365702,86.98867408,163.9539915,178.6391258,140.0303931
FBgn0002069,1.480967734,5.03474760755084E-10,1.08535673399841E-09,14.62918964,14.38624433,19.29372741,53.64678903,42.62106962,36.70722544
FBgn0002121,1.54503979,1.66819173101023E-18,6.76671217901668E-18,69.32558659,66.67764623,79.01081794,208.2179357,227.4003157,184.3859408
FBgn0002183,2.651506162,4.83895414812854E-43,8.92790541743715E-42,32.30224465,33.07919875,36.91844725,237.1786525,222.6513164,174.1645719
FBgn0002283,1.524164806,7.25839581402447E-16,2.41548651091094E-15,24.6615214,26.3900533,29.20763232,75.55434232,84.30673029,68.19753973
FBgn0002306,-2.828700431,8.35451972354862E-37,1.18609991041783E-35,72.64899061,76.66554835,78.0094134,10.5369988,8.178832156,12.74720369
FBgn0002354,0.553307481,0.020819755,0.025414693,12.79665846,11.33184001,12.85135822,18.31685187,19.23584572,16.00482241
FBgn0002413,1.863734029,3.0190239912275E-24,1.88212894201269E-23,86.19108548,97.95474643,106.7163435,373.112349,374.9550824,296.8918163
FBgn0002431,0.593458217,0.000827587,0.00112591,85.29034981,92.45681866,106.8498641,152.8612889,143.2854642,127.5900665
FBgn0002440,-8.366542523,8.2407282745906E-63,3.1083149341052E-61,28.76142168,20.34233275,15.85557183,0.042746445,0.14390907,0
FBgn0002441,1.018309604,2.85959886608018E-09,5.81081063813455E-09,51.59041189,52.93282681,50.17036728,105.1562558,112.7287716,91.09529451
FBgn0002466,3.817255587,5.63279791233601E-57,1.7558078382487E-55,7.050586092,4.82595882,6.542509639,86.62567169,100.7363491,69.37783637
FBgn0002521,1.071824419,2.25020109105703E-08,4.25951205788954E-08,48.14276847,55.98723112,64.79087352,126.0592676,126.4720879,98.20068027
FBgn0002522,-1.628753343,2.69551510651333E-05,4.09449804514935E-05,2.919625959,3.451476878,2.637031946,0.70531635,0.887439266,1.274720369
FBgn0002524,1.688447679,7.16854308698282E-18,2.76776970974997E-17,28.82354138,32.25450958,38.42055406,113.1712143,111.3856203,92.15756148
FBgn0002525,2.393693944,5.27076742572034E-40,8.71556600655106E-39,39.44601029,41.81479509,39.5554792,216.5748658,234.9075722,174.7783261
FBgn0002526,-1.765378384,2.7499530428102E-17,1.01827334716199E-16,92.18563665,87.72249197,114.9278607,28.98209001,23.6490572,32.88306433
FBgn0002531,-4.699060753,3.58119647671874E-12,9.03198296373634E-12,2.018890291,2.626787712,1.134925142,0,0.023984845,0.188847462
FBgn0002542,3.401048133,9.72887575222853E-57,2.99597673828892E-55,15.93370337,11.94272088,12.85135822,160.7693813,148.4422059,114.6068035
FBgn0002543,-1.688936295,9.60004655557857E-05,0.000140003,2.360548647,3.726373266,4.072378449,1.346513031,0.599621126,1.133084772
FBgn0002552,2.54462448,4.53233373809659E-35,5.86626627685212E-34,14.66024949,12.85904217,14.58712608,82.00905558,94.47630458,66.26185325
FBgn0002562,-7.693590355,1.09945041861861E-49,2.61695275734554E-48,11.43002503,17.22684035,21.69709829,0,0.09593938,0.141635597
FBgn0002563,-2.560325855,3.44077943161875E-26,2.56529222068464E-25,75.25801806,101.5283995,124.6414847,14.53379145,14.99052814,20.98567422
FBgn0002564,-8.732477879,2.49055981653098E-169,1.32300612920639E-166,154.8333554,170.496849,115.3284225,0.427464454,0.14390907,0.42490679
FBgn0002565,-3.781549863,2.33973444069267E-19,1.01214822851958E-18,17.5488156,17.99044142,20.5955533,1.4106327,0.527666591,2.05371615
FBgn0002566,0.778708652,5.00188790928124E-06,8.03035750603532E-06,56.34256903,52.41357807,50.5041688,91.04992879,94.42833489,83.80106128
FBgn0002571,1.346122754,4.64674946341395E-07,8.00667778200628E-07,12.79665846,12.21761727,16.38965425,46.33714686,27.58257179,29.57823374
FBgn0002573,-1.020065241,0.012456299,0.01551288,2.609027452,2.351891324,2.403370888,0.983168245,0.815484731,1.770444957
FBgn0002576,-1.575564438,0.000289663,0.000408961,3.261284316,2.260259194,4.439560112,1.432005922,1.175257407,0.68457205
FBgn0002578,0.896559338,0.017840183,0.021901251,4.00672073,5.161943295,6.27546843,11.90488506,4.940878077,11.35445366
FBgn0002579,0.830579001,7.10586136436709E-07,1.20807489718587E-06,959.9357434,933.7008556,1055.21334,1591.428791,1686.99806,1898.200265
FBgn0002592,-3.192738429,2.38029363081948E-10,5.24841983730847E-10,1.49087283,1.893730676,1.3685862,0.213732227,0.19187876,0.094423731
FBgn0002593,0.397561396,0.021564002,0.026262845,1613.49712,1618.406671,1814.578401,2107.036415,1971.578246,2475.837439
FBgn0002622,1.008163544,1.4684087828937E-09,3.0569470236956E-09,1367.161445,1387.554793,1566.597257,2834.922888,2760.919496,2979.163138
FBgn0002626,1.015465475,1.91791870506343E-09,3.9572010957847E-09,1151.668201,1117.056747,1257.630577,2149.098918,2273.907218,2613.176756
FBgn0002638,2.906407137,1.27970775588844E-53,3.54673786517862E-52,68.33167137,67.74668774,77.27505008,526.7003275,606.1450036,448.3946927
FBgn0002641,1.589322543,1.29872072425236E-16,4.55499051265292E-16,18.79120963,21.56409448,20.26175179,61.85410655,63.51186964,54.45888687
FBgn0002643,-0.909546572,3.8918185580084E-07,6.74416131521668E-07,78.67460163,83.11034146,84.18474138,44.00746558,47.96969006,37.25016189
FBgn0002673,2.351871828,1.34959165601267E-26,1.03650265195816E-25,34.13477584,30.02479443,20.36189224,153.2673801,157.1726895,113.6389603
FBgn0002707,3.046545762,2.05462922166498E-24,1.29932876721264E-23,2.98174566,3.818005396,4.873502078,39.11299758,30.72458649,25.25834805
FBgn0002715,0.778697925,0.000705535,0.000965011,31.43256883,26.69549373,18.39246332,44.37081037,48.68923541,36.04625932
FBgn0002723,0.533064492,0.020908538,0.025515741,14.19435174,16.03562266,19.06006635,23.68153077,24.44055709,22.33121239
FBgn0002733,-1.106748971,0.000521719,0.000721801,9.162655934,9.224301036,12.3172758,3.355595967,4.844938696,5.925089122
FBgn0002736,2.422961742,3.23126807617879E-31,3.38499890741195E-30,19.44346649,24.98502731,30.07551625,136.4894003,140.3353283,118.1004816
FBgn0002772,-5.325404654,2.36032039602881E-119,4.77646424269385E-117,4879.688892,4959.191937,5767.122107,117.1466337,109.0590904,157.6404189
FBgn0002773,-5.520044207,3.13642826377063E-128,7.6896776797715E-126,18412.06203,19411.96119,21972.95186,397.2854639,364.953402,522.5881394
FBgn0002775,2.444875182,3.19782626552687E-35,4.16861830871187E-34,19.38134679,15.54691797,15.72205122,89.12633874,103.2547579,79.78805272
FBgn0002778,2.410858252,1.42877248572247E-27,1.19996181953069E-26,11.92698264,12.67577791,17.15739773,74.82765274,81.57245795,63.33471759
FBgn0002780,2.401727383,5.31675762375276E-23,3.05605694072245E-22,89.35919024,100.5509901,166.7338553,658.1670205,653.3471787,556.7931359
FBgn0002781,2.919335057,6.53888168707896E-47,1.3870915578797E-45,61.34320498,64.05085852,79.81194157,534.3519412,579.0661136,421.8852302
FBgn0002783,2.946728289,6.40365807532984E-42,1.13705065184373E-40,27.20842915,31.88798107,39.42195859,282.4685115,266.8553858,201.0045174
FBgn0002789,-3.228217429,2.34332996333253E-46,4.86565369747987E-45,2209.193995,2259.342873,2063.79461,198.3221336,179.6464893,307.6089097
FBgn0002791,1.960931911,2.18752628645077E-24,1.37926669762418E-23,16.49278068,16.89085587,16.18937334,64.05554849,69.12432338,57.17356914
FBgn0002838,-2.066264759,2.08606852546343E-06,3.4347523739033E-06,4.286259386,2.687875799,2.203089981,0.448837677,0.863454421,0.849813579
FBgn0002842,-1.708962888,2.93320004760803E-05,4.43967320514719E-05,7.920261909,5.100855209,3.872097542,1.49612559,2.422469348,1.180296638
FBgn0002855,-1.385896496,0.000596922,0.000821476,58.67205783,101.8338399,31.97818487,19.70611135,12.80790725,39.18584838
FBgn0002856,1.073510704,0.003995098,0.005170914,18.54273082,24.86285114,11.21573081,24.32272746,23.88890565,64.2789549
FBgn0002862,-2.282737455,6.80845136039043E-22,3.61821368877106E-21,465.2144426,439.8036776,277.021875,55.9764703,88.21626003,95.06109121
FBgn0002865,-2.374777615,2.95801729757032E-24,1.84499816666947E-23,534.7574482,468.392902,295.7481398,61.96097267,91.38225957,93.19622252
FBgn0002868,1.545418803,3.64124781269482E-11,8.51472273735258E-11,198.6588046,250.5222421,247.5472015,669.7513072,455.7360404,872.9946052
